ID,fcn_name,param1,param2,param3,param4,param5,param6,param7,param8
20,polynomial3D,-0.22531932161337154,0.5346947321409699,-0.7300224583658228,-0.03673535761022961,0,0,0,0
20,polynomial3D,-0.8304991965348136,0.22433973271661278,0.8100687023076114,0.617442955327272,0,0,0,0
20,polynomial7D,-0.20376095348920553,0.9475302115487689,-0.7934550192911427,0.3843605403429471,-0.9998393539373915,0.2568380191969888,0.28890353035662386,-0.30053717475825303
20,exponential,-0.19785696684569576,0,0,0,0,0,0,0
20,exponential,0.6350108160275336,0,0,0,0,0,0,0
20,logarithmic,0.9105909300198023,0,0,0,0,0,0,0
20,logarithmic,0.6626763368879189,0,0,0,0,0,0,0
21,sigmoid,-0.17474263542110435,0.7374077076523486,0,0,0,0,0,0
21,sigmoid,0.2036731834742851,0.39275502561859055,0,0,0,0,0,0
21,linear,-0.6680277086923978,0.1028903986670362,0,0,0,0,0,0
21,linear,-0.3539247965208816,0.3437152683255902,0,0,0,0,0,0
21,linear,-0.17745058904153943,0.43485339883058294,0,0,0,0,0,0
21,linear,0.30054866920326906,0.8057544160274415,0,0,0,0,0,0
21,polynomial2D,-0.18784080673232606,-0.20840864436784345,0.5274472385150133,0,0,0,0,0
21,polynomial2D,0.28456516110809305,-0.747608924542134,0.34906492438301284,0,0,0,0,0
21,polynomial2D,0.2816248088987534,0.6936165708328894,-0.6434150497479216,0,0,0,0,0
21,polynomial3D,-0.5985355065572646,0.9884069929575088,0.03833096432109717,-0.545579148939872,0,0,0,0
21,polynomial3D,0.3652318973457316,-0.138918889994454,-0.818592662027962,0.3884253521185417,0,0,0,0
21,polynomial7D,-0.9814077078712518,-0.15615352369878766,0.49313710147432954,-0.7078003485921531,-0.11402126655701839,-0.30964684367569006,-0.21539508768561277,0.9258864036320729
21,exponential,0.23976697677573067,0,0,0,0,0,0,0
21,exponential,0.9824965591856092,0,0,0,0,0,0,0
21,logarithmic,0.18695337200373774,0,0,0,0,0,0,0
21,logarithmic,0.6122680245385133,0,0,0,0,0,0,0
22,sigmoid,-0.9845277394415675,0.1286033644145419,0,0,0,0,0,0
22,sigmoid,0.8660253067740218,-0.5557627988676554,0,0,0,0,0,0
22,linear,0.8104348614953225,0.32248737999281274,0,0,0,0,0,0
22,linear,0.8256695195800869,-0.4702082087858068,0,0,0,0,0,0
22,linear,-0.5153528925938053,-0.6466012505114063,0,0,0,0,0,0
22,linear,-0.44316324523611605,0.16646751339813703,0,0,0,0,0,0
22,polynomial2D,0.3236010538936003,0.2747540752507964,-0.8973790255094627,0,0,0,0,0
22,polynomial2D,-0.8247083415859897,0.6582168520319569,-0.1939823871744708,0,0,0,0,0
22,polynomial2D,0.3305475112338818,-0.263750120327207,-0.598616191347652,0,0,0,0,0
22,polynomial3D,-0.04687201251471684,-0.286589464931027,0.08637610560985132,-0.3365418622233318,0,0,0,0
22,polynomial3D,0.6847871824985623,-0.6086742924882909,-0.5650606904004294,0.7544347155863942,0,0,0,0
22,polynomial7D,-0.9570952804290627,-0.7756902984121534,0.13520565327932754,0.9286835530799074,0.49355355030605974,-0.3674269617704238,-0.5762608764216284,0.10565096440473765
22,exponential,0.6472836472799104,0,0,0,0,0,0,0
22,exponential,0.26089294574986566,0,0,0,0,0,0,0
22,logarithmic,-0.7430698165050644,0,0,0,0,0,0,0
22,logarithmic,-0.3902596465140229,0,0,0,0,0,0,0
23,sigmoid,-0.7665478987641372,-0.7753801111299028,0,0,0,0,0,0
23,sigmoid,0.2626396348482223,0.8265424218582804,0,0,0,0,0,0
23,linear,0.8661969257388833,-0.8216276091003056,0,0,0,0,0,0
23,linear,-0.7055212734187597,-0.09935612104064795,0,0,0,0,0,0
23,linear,-0.4336805137563502,-0.22010378770077188,0,0,0,0,0,0
23,linear,-0.5265820051706374,-0.6941172730747114,0,0,0,0,0,0
23,polynomial2D,-0.10404731172619441,0.26515970560001234,0.09016120705815989,0,0,0,0,0
23,polynomial2D,0.5621984647747138,-0.45948553408044934,-0.9236434675282614,0,0,0,0,0
23,polynomial2D,-0.22692498964833985,0.3202334124257473,0.3848011184605089,0,0,0,0,0
23,polynomial3D,-0.8668900995234563,-0.13921044483672285,-0.47935848725623886,0.47678332861952666,0,0,0,0
23,polynomial3D,-0.14287680853549634,0.0050017127861006205,0.48506749011299033,0.7859671188390267,0,0,0,0
23,polynomial7D,0.7001879206295729,-0.05403741587662969,0.08440728346693849,0.11412254482901485,-0.10187930240457388,-0.3241598118778224,0.2720221645076173,-0.12304368569258761
23,exponential,0.3109750700993972,0,0,0,0,0,0,0
23,exponential,0.04131145439999151,0,0,0,0,0,0,0
23,logarithmic,-0.28959104335167196,0,0,0,0,0,0,0
23,logarithmic,0.21527023805976708,0,0,0,0,0,0,0
24,sigmoid,0.7892023126378136,-0.4077768286177965,0,0,0,0,0,0
24,sigmoid,-0.38598784573034184,0.9435571557907081,0,0,0,0,0,0
24,linear,0.9043764870717534,-0.549852150047464,0,0,0,0,0,0
24,linear,0.400775281001188,-0.8184946001569873,0,0,0,0,0,0
24,linear,-0.21906535784623693,-0.35136231709636356,0,0,0,0,0,0
24,linear,0.0569490938975632,-0.9833136185445208,0,0,0,0,0,0
24,polynomial2D,0.24719287158970804,0.5975821531666468,-0.5524031445879527,0,0,0,0,0
24,polynomial2D,-0.5596460683351003,0.14298837167152567,-0.6845769140270763,0,0,0,0,0
24,polynomial2D,0.9196530543846633,-0.909299595637002,0.3204662784145045,0,0,0,0,0
24,polynomial3D,0.291518179989223,-0.022029416880720687,0.8619094757026156,-0.7225072437548601,0,0,0,0
24,polynomial3D,0.7495263211262313,-0.8454470896166675,0.40613029288408553,0.5937153071781793,0,0,0,0
24,polynomial7D,-0.9544142266370497,0.007880920879547393,-0.29311018493421925,0.443412679259505,-0.2976176241372619,-0.8027304511628075,0.2904599161913737,0.20361912852177877
24,exponential,0.68148744853444,0,0,0,0,0,0,0
24,exponential,0.2755855206810909,0,0,0,0,0,0,0
24,logarithmic,0.4122175014099556,0,0,0,0,0,0,0
24,logarithmic,0.9484032681519692,0,0,0,0,0,0,0
25,sigmoid,0.0708818181319184,0.4041430729283386,0,0,0,0,0,0
25,sigmoid,-0.37753416487581193,0.11479508342591349,0,0,0,0,0,0
25,linear,0.5238586803313099,-0.06697897255635321,0,0,0,0,0,0
25,linear,0.8886284179916863,0.833562061229282,0,0,0,0,0,0
25,linear,0.2948615172035336,-0.3062744386019993,0,0,0,0,0,0
25,linear,0.4248903917527753,-0.8452848228710557,0,0,0,0,0,0
25,polynomial2D,-0.5227297921968856,0.8896756382705,0.29785915779326766,0,0,0,0,0
25,polynomial2D,-0.9972235214908518,-0.9909741372869596,-0.5243344810031718,0,0,0,0,0
25,polynomial2D,-0.1620609830988371,-0.960359110664178,-0.2567600418764526,0,0,0,0,0
25,polynomial3D,-0.7558548144339643,0.6612698842838411,-0.056607968877971926,-0.6525617898591161,0,0,0,0
25,polynomial3D,0.21969566597144352,-0.29830178956949815,-0.06135107625771097,0.6610651450632385,0,0,0,0
25,polynomial7D,0.8810792702629173,0.9856589367967321,-0.8886131715978667,-0.8203300275622634,-0.33747440373332704,0.2063701625551373,0.15355109143535084,0.5272612656792881
25,exponential,0.0011900543521230489,0,0,0,0,0,0,0
25,exponential,0.4770458040204786,0,0,0,0,0,0,0
25,logarithmic,-0.3477308829370489,0,0,0,0,0,0,0
25,logarithmic,0.7343894366060109,0,0,0,0,0,0,0
26,sigmoid,0.867524555773936,-0.37815326415769923,0,0,0,0,0,0
26,sigmoid,0.7036910004810595,0.8212679422391502,0,0,0,0,0,0
26,linear,0.32482330456137243,-0.0137426670760461,0,0,0,0,0,0
26,linear,-0.5755275910599755,-0.88810021887139,0,0,0,0,0,0
26,linear,-0.3267165960361287,-0.43588710046167933,0,0,0,0,0,0
26,linear,-0.015116621231510585,-0.033160777250144324,0,0,0,0,0,0
26,polynomial2D,0.63902208151875,-0.0323044656272673,-0.4336303006460185,0,0,0,0,0
26,polynomial2D,0.2061200869353148,0.09177705852872164,0.4435763008791256,0,0,0,0,0
26,polynomial2D,-0.35545478460780333,-0.3692589612588808,-0.6389006147201837,0,0,0,0,0
26,polynomial3D,0.6068163422030444,0.1262701516944924,0.1456184560814453,-0.22194412048948808,0,0,0,0
26,polynomial3D,0.3560158434334866,-0.4132454553915226,0.29112377305903503,-0.8333640092990886,0,0,0,0
26,polynomial7D,-0.5610979150788833,-0.48190131156773064,0.005517015180841689,-0.7069718285501458,0.2892583562175095,-0.7096017476896932,-0.1912918813543516,0.4882572083763501
26,exponential,0.2639823934429153,0,0,0,0,0,0,0
26,exponential,0.3080550811812959,0,0,0,0,0,0,0
26,logarithmic,0.05482895328617521,0,0,0,0,0,0,0
26,logarithmic,0.20880718893501515,0,0,0,0,0,0,0
27,sigmoid,0.06704695032648411,0.8755314716158604,0,0,0,0,0,0
27,sigmoid,-0.3402414764824979,0.7229419697713724,0,0,0,0,0,0
27,linear,-0.6806989416865077,-0.8653911357250401,0,0,0,0,0,0
27,linear,0.029841518075191642,0.7050040080514393,0,0,0,0,0,0
27,linear,0.3538739323236453,-0.7035777823439193,0,0,0,0,0,0
27,linear,0.6396489817801505,0.7766454059294114,0,0,0,0,0,0
27,polynomial2D,0.982100031597331,-0.7250737736432937,-0.8359840725304224,0,0,0,0,0
27,polynomial2D,0.7703118841096139,-0.8333882222712281,-0.1759190532814543,0,0,0,0,0
27,polynomial2D,0.7877623854050058,-0.867834011438142,0.984700638284592,0,0,0,0,0
27,polynomial3D,-0.2378601481670275,0.601820894272459,0.43149353277321656,0.15540150558772936,0,0,0,0
27,polynomial3D,0.619209295608248,0.7677773324428525,-0.36582838775174054,0.6794765826092324,0,0,0,0
27,polynomial7D,0.7716530529108743,0.3124665457660398,-0.5168452996719453,-0.9412848953078456,-0.37603461767915514,0.04616454451710639,-0.9526616814766791,0.6061122333803166
27,exponential,-0.47808452447130745,0,0,0,0,0,0,0
27,exponential,0.35331097942206546,0,0,0,0,0,0,0
27,logarithmic,0.01722417474464555,0,0,0,0,0,0,0
27,logarithmic,0.5376596275757108,0,0,0,0,0,0,0
28,sigmoid,0.9920260181315106,0.1639914483969347,0,0,0,0,0,0
28,sigmoid,0.7040697579315853,-0.9236602650030172,0,0,0,0,0,0
28,linear,-0.21881989658385081,-0.7692162258369482,0,0,0,0,0,0
28,linear,0.019996996881899154,0.6653386050729315,0,0,0,0,0,0
28,linear,0.12114557619262345,-0.8636039318591711,0,0,0,0,0,0
28,linear,0.712508910449533,-0.6180355254878829,0,0,0,0,0,0
28,polynomial2D,0.5491063900997406,-0.03234323347104806,-0.7054221557880309,0,0,0,0,0
28,polynomial2D,0.8751923023534869,0.3241631684302204,0.11711692245963068,0,0,0,0,0
28,polynomial2D,-0.2935772372988923,0.9835971354583586,-0.1980202335859116,0,0,0,0,0
28,polynomial3D,0.2790675435829122,0.1838740151409055,0.6944328915322737,0.45961010133502245,0,0,0,0
28,polynomial3D,0.98079110971516,-0.5524461756180412,-0.46116321115401226,0.9633472113119761,0,0,0,0
28,polynomial7D,-0.3853216343967738,0.5183969299524185,0.15179341330796658,0.5240349709972547,0.7284358783087104,0.6121290575826692,0.38692020916811276,0.6440955190257496
28,exponential,0.4142396135565729,0,0,0,0,0,0,0
28,exponential,0.1434599399176124,0,0,0,0,0,0,0
28,logarithmic,-0.9602583941817906,0,0,0,0,0,0,0
28,logarithmic,0.18942257214524338,0,0,0,0,0,0,0
29,sigmoid,-0.7448596867816848,-0.7686166514711577,0,0,0,0,0,0
29,sigmoid,0.24617452863455935,-0.42430234603151273,0,0,0,0,0,0
29,linear,-0.6339925769182917,0.4786423819262884,0,0,0,0,0,0
29,linear,0.9073579587608116,-0.527372381012605,0,0,0,0,0,0
29,linear,-0.4247312587230332,-0.7348371415280848,0,0,0,0,0,0
29,linear,-0.28673377007122713,0.09675670339790021,0,0,0,0,0,0
29,polynomial2D,0.25511954290830685,0.4719406829046835,-0.8088304408088502,0,0,0,0,0
29,polynomial2D,0.8403794630903072,0.09235816356411863,0.7154277150832309,0,0,0,0,0
29,polynomial2D,-0.21804852509842454,-0.7632332351638782,-0.01763165943829681,0,0,0,0,0
29,polynomial3D,0.22230719619446648,-0.3988399896983226,-0.9379849774581319,-0.590083579850609,0,0,0,0
29,polynomial3D,-0.7564511498824136,0.4233147741580001,-0.3341876892393285,-0.09536123678162389,0,0,0,0
29,polynomial7D,-0.840867684298271,-0.8366661902884109,-0.515860123724059,-0.25382745147081187,0.5056250420898583,0.14227589799643425,0.28535717113933257,0.5665599821479805
29,exponential,-0.898960861785908,0,0,0,0,0,0,0
29,exponential,0.9777340686187179,0,0,0,0,0,0,0
29,logarithmic,0.5018904765448446,0,0,0,0,0,0,0
29,logarithmic,0.835706300353827,0,0,0,0,0,0,0
30,sigmoid,0.053851625155355576,-0.7004484900396672,0,0,0,0,0,0
30,sigmoid,-0.49896985601369437,0.4378361046314687,0,0,0,0,0,0
30,linear,0.6669080944036776,0.5058858666210744,0,0,0,0,0,0
30,linear,0.5218559316242521,-0.6362269522876058,0,0,0,0,0,0
30,linear,0.7930514379806879,-0.9135967532031386,0,0,0,0,0,0
30,linear,0.10243390181164225,-0.5821771649623801,0,0,0,0,0,0
30,polynomial2D,0.5627003354302835,-0.3168088393727746,-0.35247812863408545,0,0,0,0,0
30,polynomial2D,0.12298123038505748,-0.7192217079218843,-0.6606249402086066,0,0,0,0,0
30,polynomial2D,0.8994261521487517,0.6117077427779687,0.9783500740904754,0,0,0,0,0
30,polynomial3D,0.7810159964107246,-0.6568317887674067,0.8501699400217744,0.5847291514344248,0,0,0,0
30,polynomial3D,0.2115660148841647,-0.17411800915082054,0.16585848996349895,0.5526336503425777,0,0,0,0
30,polynomial7D,0.2919053626691548,-0.7499750512076411,0.9254507210843443,-0.07250497022690561,0.33319324040108733,0.39989499241438886,0.512132142600062,0.15691773646594753
30,exponential,-0.7330547786884294,0,0,0,0,0,0,0
30,exponential,0.8657067190698635,0,0,0,0,0,0,0
30,logarithmic,-0.42220876543474395,0,0,0,0,0,0,0
30,logarithmic,-0.09032047361495965,0,0,0,0,0,0,0
31,sigmoid,0.6488759241981583,-0.798522340402632,0,0,0,0,0,0
31,sigmoid,0.34390134766444524,0.41984645721390224,0,0,0,0,0,0
31,linear,0.19982045064678822,-0.48995292328410733,0,0,0,0,0,0
31,linear,-0.7435258709464423,0.11697583575422232,0,0,0,0,0,0
31,linear,-0.8442337285722952,0.3456582729272768,0,0,0,0,0,0
31,linear,0.7299114403851681,0.06376246713950362,0,0,0,0,0,0
31,polynomial2D,-0.8444830228053359,-0.8337468456918706,0.3505806411724839,0,0,0,0,0
31,polynomial2D,-0.3720362436987341,-0.438248534648364,0.751783855998416,0,0,0,0,0
31,polynomial2D,-0.7711718537628622,-0.4853808914660629,-0.9531260608785588,0,0,0,0,0
31,polynomial3D,0.49581349864455704,-0.37991327325923097,-0.49013147249254474,0.6864526229914854,0,0,0,0
31,polynomial3D,0.6437211144187875,0.7984941370031016,-0.2058808966151946,0.934653518024062,0,0,0,0
31,polynomial7D,-0.9242443136322707,-0.6667111826603922,-0.09434931161432081,0.9825657753006292,0.7246076163185977,-0.09117070736158173,0.4167824373404776,-0.7680376428919935
31,exponential,0.010220212887112057,0,0,0,0,0,0,0
31,exponential,-0.019403010281014543,0,0,0,0,0,0,0
31,logarithmic,-0.140628701859991,0,0,0,0,0,0,0
31,logarithmic,-0.7069218666312862,0,0,0,0,0,0,0
32,sigmoid,-0.29038622380620427,0.272661901996043,0,0,0,0,0,0
32,sigmoid,-0.8255621496935408,-0.04566124935500193,0,0,0,0,0,0
32,linear,0.09706703463914002,0.870188920888326,0,0,0,0,0,0
32,linear,-0.27469991884514045,-0.0414131404688689,0,0,0,0,0,0
32,linear,-0.13007543983491354,-0.8121193609447563,0,0,0,0,0,0
32,linear,-0.8542704708651034,-0.28145249617388113,0,0,0,0,0,0
32,polynomial2D,-0.40506397940341965,0.1916084918074017,0.43822398738551893,0,0,0,0,0
32,polynomial2D,0.2484033303178026,-0.6456351242105007,-0.374862662347059,0,0,0,0,0
32,polynomial2D,-0.34593234362921543,-0.3763321574965319,0.21427503318244212,0,0,0,0,0
32,polynomial3D,-0.4501283699788825,-0.20900277651538035,0.3258095964898289,-0.5702973327138416,0,0,0,0
32,polynomial3D,0.1460185083256571,-0.3046886966241398,0.2995264184865729,0.13232306349614276,0,0,0,0
32,polynomial7D,-0.08127793769669545,-0.5249988290831069,0.5475354708946847,-0.669742011977517,-0.48676288322478567,-0.8679786925020121,0.06139236343796295,-0.2535083602421735
32,exponential,0.7091346560226677,0,0,0,0,0,0,0
32,exponential,-0.17093577602396204,0,0,0,0,0,0,0
32,logarithmic,-0.5640495487054493,0,0,0,0,0,0,0
32,logarithmic,-0.48824545571240274,0,0,0,0,0,0,0
33,sigmoid,-0.8432915257601303,-0.538490664695537,0,0,0,0,0,0
33,sigmoid,-0.9419873169909396,-0.714523326116818,0,0,0,0,0,0
33,linear,0.6714952955654812,-0.6591155016928987,0,0,0,0,0,0
33,linear,-0.09095405361118303,-0.19404333061502155,0,0,0,0,0,0
33,linear,0.026824685405638204,0.6462274726760913,0,0,0,0,0,0
33,linear,0.11015701357836138,-0.23973165092482351,0,0,0,0,0,0
33,polynomial2D,-0.7359468517012453,0.4844986289960722,-0.5339688281892065,0,0,0,0,0
33,polynomial2D,0.6326177785359217,0.3350593006920082,-0.9035214380635028,0,0,0,0,0
33,polynomial2D,0.19542434969270062,0.12075106907755795,0.08283066281470108,0,0,0,0,0
33,polynomial3D,-0.4952667116118141,-0.7532874556694897,-0.18627696139381134,0.39810677019874885,0,0,0,0
33,polynomial3D,-0.5210388899583129,-0.3420806249687689,0.7941296711253347,-0.5873637163629106,0,0,0,0
33,polynomial7D,-0.17913868364655716,-0.6347535644300606,0.6274284696339945,0.34884114336828365,0.6498725578929234,0.6406993359176802,0.5532211857654221,-0.17142465970393483
33,exponential,0.09723994667832914,0,0,0,0,0,0,0
33,exponential,-0.6145097947891816,0,0,0,0,0,0,0
33,logarithmic,-0.1838019594967868,0,0,0,0,0,0,0
33,logarithmic,0.10042390127675782,0,0,0,0,0,0,0
34,sigmoid,0.0017206979949879742,-0.06082818579484828,0,0,0,0,0,0
34,sigmoid,-0.4299313847210475,0.5507117127713836,0,0,0,0,0,0
34,linear,-0.7354471487586911,0.34676386843420093,0,0,0,0,0,0
34,linear,-0.36202819047383317,0.42092348118300515,0,0,0,0,0,0
34,linear,0.046208130121118574,0.2464167299281197,0,0,0,0,0,0
34,linear,-0.05572535838877046,0.4783300108580264,0,0,0,0,0,0
34,polynomial2D,0.47722347498357154,-0.5543568883920396,0.549157052498014,0,0,0,0,0
34,polynomial2D,-0.10909800989548346,-0.34977756926639336,-0.907332292739359,0,0,0,0,0
34,polynomial2D,-0.5440979398765065,-0.6685709912041178,0.2094898823540674,0,0,0,0,0
34,polynomial3D,-0.5365020666830345,-0.7002364967546812,-0.015284112906248426,-0.1541452565386665,0,0,0,0
34,polynomial3D,0.7912675763225931,0.3735052633732223,0.38224823334322067,0.7770367822845257,0,0,0,0
34,polynomial7D,-0.33586269447384876,-0.2192308665344802,0.26429403409164065,0.8929451745390635,-0.10298803026141345,0.7910062644311451,-0.6495154203124263,-0.8394125352948945
34,exponential,0.07399696158787217,0,0,0,0,0,0,0
34,exponential,0.5979319655641517,0,0,0,0,0,0,0
34,logarithmic,0.7839549303204192,0,0,0,0,0,0,0
34,logarithmic,0.3960202490354763,0,0,0,0,0,0,0
35,sigmoid,-0.6859967688436011,-0.10826513254647652,0,0,0,0,0,0
35,sigmoid,0.10988779854223596,0.15090848318596417,0,0,0,0,0,0
35,linear,-0.7302117258877039,0.6650091401230633,0,0,0,0,0,0
35,linear,-0.7876001588078825,0.8473052442587581,0,0,0,0,0,0
35,linear,-0.8669023812847327,0.4976112892318847,0,0,0,0,0,0
35,linear,-0.17546861407422543,0.6771144433459617,0,0,0,0,0,0
35,polynomial2D,-0.7847686034395815,0.5321266064492152,-0.7820951308423256,0,0,0,0,0
35,polynomial2D,0.8715401113639589,-0.2199662596493981,0.9499762629595787,0,0,0,0,0
35,polynomial2D,0.26365036118436014,0.7160762778644343,0.5452292392789808,0,0,0,0,0
35,polynomial3D,0.7626780837201959,-0.3562370680280844,-0.19233926559333647,-0.5599322862181835,0,0,0,0
35,polynomial3D,0.8679353442504527,0.10328807574770638,-0.8987871039649242,0.37535605071987344,0,0,0,0
35,polynomial7D,-0.7769415801024624,-0.9035655083943315,-0.8916489094536857,-0.2247580786822847,-0.8312104889603296,0.42924822451381317,0.9328893285570847,-0.8290580110829089
35,exponential,0.35974953836084533,0,0,0,0,0,0,0
35,exponential,0.2686081653716299,0,0,0,0,0,0,0
35,logarithmic,-0.7659234961616361,0,0,0,0,0,0,0
35,logarithmic,-0.32931035112738893,0,0,0,0,0,0,0
36,sigmoid,-0.6483976569567451,-0.020218238502796915,0,0,0,0,0,0
36,sigmoid,-0.41335947871440415,-0.8173885930669436,0,0,0,0,0,0
36,linear,0.23183853390399634,0.9666518267206041,0,0,0,0,0,0
36,linear,-0.690713326995557,-0.9488322437030323,0,0,0,0,0,0
36,linear,-0.10224170272720867,-0.20811942055730048,0,0,0,0,0,0
36,linear,0.4805236188785529,-0.21290203696515708,0,0,0,0,0,0
36,polynomial2D,0.8413602397603299,-0.7965988739803265,0.4273645811642004,0,0,0,0,0
36,polynomial2D,0.1833398560645667,-0.29458972602308564,0.06056057008471605,0,0,0,0,0
36,polynomial2D,0.8824768040111395,0.016915502290841378,-0.3216888947600487,0,0,0,0,0
36,polynomial3D,0.45405501620082056,-0.21743255778855586,-0.20864162968104183,0.8670239508836941,0,0,0,0
36,polynomial3D,-0.6061583201411853,0.4553197982858357,-0.5945078881155106,-0.15733219759418948,0,0,0,0
36,polynomial7D,0.7790945715742335,-0.18203906423261262,-0.8297995207251962,-0.2381438694365654,0.06314712803189049,-0.7554391686420696,0.2617917454832015,0.7729618272564027
36,exponential,0.5010364186697975,0,0,0,0,0,0,0
36,exponential,-0.4475257867388236,0,0,0,0,0,0,0
36,logarithmic,-0.6536855046134551,0,0,0,0,0,0,0
36,logarithmic,-0.5218116090808489,0,0,0,0,0,0,0
37,sigmoid,-0.03164241270436685,0.9777846303359559,0,0,0,0,0,0
37,sigmoid,-0.5116560636446574,0.5398330095755413,0,0,0,0,0,0
37,linear,-0.18579979300819782,-0.033558584579793216,0,0,0,0,0,0
37,linear,0.2531570461879389,0.0939631810843391,0,0,0,0,0,0
37,linear,0.26706378457006186,-0.604033139141436,0,0,0,0,0,0
37,linear,-0.8245121467699186,0.06616920961576622,0,0,0,0,0,0
37,polynomial2D,-0.20940395188104488,0.45948488771657514,0.2596373644833354,0,0,0,0,0
37,polynomial2D,0.6589336457288495,-0.5451970159458301,0.030008473427029614,0,0,0,0,0
37,polynomial2D,0.5867156454336839,-0.30722805022385047,0.7838115477269667,0,0,0,0,0
37,polynomial3D,-0.7625029068512321,0.8237992255392852,0.898910238896542,-0.16292791135189066,0,0,0,0
37,polynomial3D,0.5945391964333362,-0.32299552552731003,0.7586998051502865,-0.8672769213415163,0,0,0,0
37,polynomial7D,-0.05247565779152752,0.41143973250790356,-0.5534294344916573,-0.8660927171593067,-0.14486538423770923,0.8008587180260283,-0.6091152397204975,-0.5525955546130299
37,exponential,-0.9785693820517312,0,0,0,0,0,0,0
37,exponential,0.5779110829216876,0,0,0,0,0,0,0
37,logarithmic,0.5973115988085029,0,0,0,0,0,0,0
37,logarithmic,-0.6468676740270611,0,0,0,0,0,0,0
38,sigmoid,-0.6966117391139903,0.7035310745457384,0,0,0,0,0,0
38,sigmoid,0.9669967368706234,-0.004606475094119267,0,0,0,0,0,0
38,linear,-0.1970347113578581,-0.10938023945630637,0,0,0,0,0,0
38,linear,-0.13114071935716232,-0.0917954775954084,0,0,0,0,0,0
38,linear,-0.9836971379332236,-0.7079055655312645,0,0,0,0,0,0
38,linear,-0.8056799173737779,0.7038555654007617,0,0,0,0,0,0
38,polynomial2D,0.5914472820235532,0.47391914286879433,-0.9440203561492797,0,0,0,0,0
38,polynomial2D,-0.930244236198841,0.2566295536887575,-0.44401681195389453,0,0,0,0,0
38,polynomial2D,0.2502672960160979,-0.24549544167805415,-0.9970778074056452,0,0,0,0,0
38,polynomial3D,0.624457091506351,-0.7458098209837225,0.7942537387324362,-0.3404602463731885,0,0,0,0
38,polynomial3D,-0.11093912676021422,-0.17137205217290763,0.14578706757346338,-0.1827133590112684,0,0,0,0
38,polynomial7D,-0.012855958763642539,-0.9678252526155404,0.2788572241701197,-0.1677919928957914,0.027766908697600456,0.08183892294749229,0.8315932075030636,-0.8887908454371329
38,exponential,-0.9690980825884787,0,0,0,0,0,0,0
38,exponential,-0.7311459994831502,0,0,0,0,0,0,0
38,logarithmic,0.5640929742363305,0,0,0,0,0,0,0
38,logarithmic,-0.17082326211844934,0,0,0,0,0,0,0
39,sigmoid,-0.6104255147763302,-0.5492259833850472,0,0,0,0,0,0
39,sigmoid,-0.5384081033145041,-0.8072346285874135,0,0,0,0,0,0
39,linear,0.5606965604580776,-0.19729193027099123,0,0,0,0,0,0
39,linear,-0.33109649369910277,-0.9424567740344867,0,0,0,0,0,0
39,linear,0.08338829211047183,-0.22689964628914394,0,0,0,0,0,0
39,linear,0.3403974997094943,-0.7687384341323078,0,0,0,0,0,0
39,polynomial2D,-0.886372396644179,-0.9287262228528694,-0.47372158798625175,0,0,0,0,0
39,polynomial2D,0.24762889640510166,-0.6406191105825543,-0.4255180147294515,0,0,0,0,0
39,polynomial2D,-0.23608494183360484,-0.40997734351069326,0.6933173918361708,0,0,0,0,0
39,polynomial3D,0.33493126608387813,-0.7456221830573782,0.03775269206560994,0.520763459953318,0,0,0,0
39,polynomial3D,-0.2500700131882625,-0.5740812610228565,-0.3843408978822127,-0.7772718130172063,0,0,0,0
39,polynomial7D,0.21332036557667,0.15518052638384372,-0.21849988965714018,-0.5347900103935119,-0.573034391445485,-0.5907428422024732,-0.985043377573336,0.28619960977968484
39,exponential,-0.5200145616448102,0,0,0,0,0,0,0
39,exponential,-0.08504775995146341,0,0,0,0,0,0,0
39,logarithmic,0.7678799257275251,0,0,0,0,0,0,0
39,logarithmic,0.9012496516044546,0,0,0,0,0,0,0
40,sigmoid,0.911967962593752,0.7197200689117045,0,0,0,0,0,0
40,sigmoid,0.8176697323020394,-0.004639852205053696,0,0,0,0,0,0
40,linear,0.11247762888163226,-0.35348526944942704,0,0,0,0,0,0
40,linear,-0.23773835636804486,0.34533707267213076,0,0,0,0,0,0
40,linear,-0.23124361890273204,0.273715265115118,0,0,0,0,0,0
40,linear,0.06162221801270884,-0.06746394018551949,0,0,0,0,0,0
40,polynomial2D,0.27987786864606035,0.060457678190319664,-0.7980429036612668,0,0,0,0,0
40,polynomial2D,0.6564601905719962,0.2964115882291054,0.1513969809509561,0,0,0,0,0
40,polynomial2D,0.09894130331159379,-0.765555856512458,0.8309622610518919,0,0,0,0,0
40,polynomial3D,-0.8076855603848603,0.21507727350389305,0.996850639910605,0.28422211402383435,0,0,0,0
40,polynomial3D,0.19192588474269812,-0.6659974452886235,0.34023724400432154,0.9454052978422782,0,0,0,0
40,polynomial7D,0.752117603406822,0.19127366844077942,-0.7954981100201555,0.5424769893742256,-0.7469813237713139,-0.718812047830266,0.8939823201596915,-0.9736365614169809
40,exponential,-0.020642797298211946,0,0,0,0,0,0,0
40,exponential,-0.28232018574531015,0,0,0,0,0,0,0
40,logarithmic,-0.9947400815215399,0,0,0,0,0,0,0
40,logarithmic,0.6608459752400007,0,0,0,0,0,0,0
41,sigmoid,0.1363005029126345,0.943025547017863,0,0,0,0,0,0
41,sigmoid,0.17072299595837404,0.763683690552821,0,0,0,0,0,0
